"case_id","running_time","total_cost","holding_cost","penalty_cost","machine_cost","skill_cost","best_cluster","bestS","bestEBO","bestServerAssignment","GAP","GAPoolingPercentGAP"
"Case: 0100",4305.78392004966,184268.66269193,45980.3359485833,14288.3267433471,120000,4000,"[[12], [2, 4], [1, 6, 13, 19], [8, 11], [7, 14, 15, 17], [3, 5, 9, 16], [10, 18, 20]]","[[15], [4, 5], [5, 2, 3, 3], [3, 9], [67, 33, 53, 67], [1, 3, 3, 5], [4, 5, 1]]","[[0.019932911812829177], [0.05604719241018336, 0.02592590308171094], [0.032898398409312996, 0.02319156085342499, 0.04212479538439723, 0.01259484135821933], [0.006080584338215727, 0.02125079612179779], [0.6127040544843759, 0.08372168675909271, 0.37579620095320554, 0.4827266575760194], [0.014107732201772877, 0.012251259968584605, 0.010937718480326498, 0.024799209503252737], [0.0037087045648847862, 0.0179906671859532, 0.011605870955474308]]","[1, 1, 3, 1, 4, 1, 1]",13546.1062888208,7.93457324809253
"Case: 0101",999.824617147445,79972.6624893104,13499.0950306291,4473.56745868125,60000,2000,"[[2, 5, 15, 19, 20], [3, 8, 9], [12, 17], [1, 6, 7, 16, 18], [10, 13, 14], [4, 11]]","[[1, 3, 1, 0, 2], [6, 2, 3], [8, 2], [1, 2, 1, 1, 0], [4, 2, 4], [2, 29]]","[[0.02151786522680634, 0.009621718186609557, 0.02303219936336615, 0.02060629194276302, 0.01668730835776274], [0.013305094604483621, 0.009402678073441903, 0.020085418884228705], [0.01660126272358987, 0.006318110364571287], [0.0077209648762363425, 0.003983043345776225, 0.014761143082571138, 0.015380953250894551, 0.007872278686140186], [0.007470154702352533, 0.007750085734653665, 0.006405108903360225], [0.007703033706129507, 0.04029755209870976]]","[1, 1, 1, 1, 1, 1]",11214.45849895,16.3099933507895
"Case: 0102",966.751386880874,102505.159819058,14339.8504154613,4165.30940359728,80000,4000,"[[1, 3, 4, 6, 9], [2, 5, 7, 8, 10]]","[[1, 2, 6, 3, 1], [3, 26, 17, 10, 1]]","[[0.0149582980804546, 0.016364328960676765, 0.026170393811252794, 0.059122296567551164, 0.03187990596033457], [0.009675188579602829, 0.01868885737040631, 0.00935090416120085, 0.023256021245437446, 0.01739118665011114]]","[2, 6]",-3425.92740172306,-3.23410954386104
"Case: 0103",467.194102525711,66862.2170063221,10644.0719803324,4018.14502598969,50000,2200,"[[1, 2, 3, 4, 5, 7], [6, 8, 10], [9]]","[[6, 4, 3, 1, 5, 4], [2, 1, 0], [16]]","[[0.00900027444589796, 0.012342020300157712, 0.02033818128582156, 0.013224704483371747, 0.0140853345100059, 0.010535143614686701], [0.005072101964118609, 0.022899741882567524, 0.042631775648239986], [0.031427918565024984]]","[3, 1, 1]",1562.29534903444,2.39249191941425
"Case: 0104",3971.10642027854,132964.379523075,22182.4829478727,6881.89657520245,100000,3900,"[[13, 19], [6, 12], [1, 9, 14, 15], [2, 4, 8, 17, 18], [5, 10], [3, 7, 11, 16, 20]]","[[3, 8], [3, 3], [3, 2, 2, 6], [0, 1, 0, 0, 1], [4, 4], [7, 8, 11, 6, 6]]","[[0.01348668860604475, 0.028412605324624727], [0.011057748352634714, 0.023170475121066285], [0.020745430189391244, 0.008584682849541721, 0.012763505844732776, 0.008869914432847952], [0.03414129332099992, 0.003402102550015486, 0.011493107879760189, 0.010004408943438032, 0.0023639335680713993], [0.019230715676224138, 0.014539003463591747], [0.020795631746789264, 0.021739881386589194, 0.02507710795374655, 0.01374280925870014, 0.010869819337710522]]","[1, 1, 2, 1, 1, 4]",6005.9211838608,4.73061918238945
"Case: 0105",947.078064680099,652685.929343406,22649.9366187627,10035.9927246437,600000,20000,"[[14, 15], [1, 2, 9, 13], [6, 11, 12], [5, 16, 18], [3, 8], [4, 7, 10, 17, 19, 20]]","[[2, 3], [3, 4, 3, 1], [7, 2, 1], [4, 7, 4], [2, 1], [2, 1, 2, 1, 1, 4]]","[[0.06424817851485969, 0.03665144631201505], [0.03749126918520784, 0.01461795570794737, 0.01127906436930777, 0.019172790012652877], [0.029715343816088008, 0.004808658786703968, 0.019819209015353594], [0.03986274563038737, 0.02513825738822951, 0.0068513122546291485], [0.04837462542448941, 0.05992594948578197], [0.0063806201283829024, 0.04139679494488975, 0.043762002771834056, 0.0016824916141011895, 0.01433250732996013, 0.005763727389325386]]","[1, 1, 1, 1, 1, 1]",81755.5884389806,14.3197133838551
"Case: 0106",499.620475292205,868423.933325082,33646.793036254,9777.1402888286,800000,25000,"[[6, 9], [1, 2, 5, 7, 8], [3, 4, 10]]","[[10, 22], [5, 1, 3, 3, 3], [4, 16, 12]]","[[0.05183691715059715, 0.09831392798564768], [0.043560876779328184, 0.04043279400280591, 0.0018457937135687075, 0.011645627658805186, 0.019706398981626724], [0.018357643270514548, 0.005077394680388458, 0.10637229662474515]]","[3, 2, 3]",-98601.6491381452,-10.1963847623332
"Case: 0107",217.278516292572,542802.073641861,19353.6418826382,7448.43175922326,500000,16000,"[[4, 5, 9], [1, 2, 6, 8, 10], [3, 7]]","[[6, 6, 4], [5, 2, 3, 1, 2], [3, 6]]","[[0.051392836136216216, 0.0986440931747693, 0.021225718564146297], [0.026914802444934695, 0.013220524261527247, 0.010355846091486591, 0.038792511463269216, 0.023219952839401634], [0.008149435704382774, 0.026205912282359932]]","[3, 1, 1]",60591.5419330727,12.5653709217749
"Case: 0108",1133.28292059898,1003745.75187404,145546.949409966,38198.8024640764,800000,20000,"[[11, 15], [5, 7, 9, 19, 20], [13, 18], [16, 17], [1, 8, 12], [3, 4], [2, 6], [10, 14]]","[[5, 44], [7, 2, 11, 5, 7], [16, 10], [11, 6], [8, 4, 13], [21, 32], [19, 9], [13, 7]]","[[0.019976746639085392, 0.05084230511454641], [0.03865968255738646, 0.00823704465138636, 0.07653090422447059, 0.05510624412537246, 0.06555662001196653], [0.06878022240164361, 0.04300137803751932], [0.07731971433566448, 0.046203755094007995], [0.014805115918932459, 0.008619414811847064, 0.028433117147601505], [0.06775753126538114, 0.13511488813721265], [0.11212159338172237, 0.023021834170082314], [0.07643699058775977, 0.01582530526117159]]","[1, 1, 1, 1, 1, 1, 1, 1]",-106270.440935604,-9.57377393446982
"Case: 0109",2203.18684387207,657150.066263588,26602.4891999974,8547.57706359078,600000,22000,"[[9, 15, 16], [3, 4, 5, 8, 10, 11, 13], [6, 7], [2, 14, 18, 19], [1, 12, 17, 20]]","[[8, 3, 1], [2, 1, 1, 3, 0, 1, 1], [3, 57], [4, 5, 2, 2], [1, 5, 2, 3]]","[[0.021769750265383754, 0.011288865297335688, 0.012209877849900637], [0.017632453018627807, 0.00794330482913446, 0.018836082251575195, 0.009619063306373084, 0.03502099305414102, 0.015593629466007206, 0.007291443598396926], [0.010712230994596696, 0.05899495534231101], [0.016424731108063667, 0.023832022106035626, 0.015335733650548014, 0.00948363536793257], [0.03499793687541159, 0.020471036211050588, 0.009931328935615675, 0.021333208454239933]]","[1, 1, 2, 1, 1]",78334.5111894266,13.533587772946
"Case: 0110",184.190914630889,1066834.73455112,38854.275852543,8980.45869858545,1000000,19000,"[[1, 2], [6, 7, 9], [3, 4, 8], [5], [10]]","[[11, 5], [6, 10, 49], [6, 3, 1], [47], [20]]","[[0.022077990758316977, 0.029219113639171165], [0.01217905656262911, 0.025959257875061044, 0.03868115262855975], [0.058580664440489046, 0.006750843310615586, 0.009038148799916056], [0.025401951872010047], [0.021898828581725965]]","[1, 3, 1, 3, 2]",58201.3335719605,5.77031590620135
"Case: 0111",300.565354824066,557748.785363646,30484.5005636809,9264.28479996568,500000,18000,"[[5, 9], [2, 4, 7, 10], [1, 3, 6, 8]]","[[13, 14], [9, 15, 11, 7], [8, 1, 2, 7]]","[[0.034061530767136944, 0.02536072399602569], [0.02695552671989774, 0.014196375977476097, 0.010797741093475508, 0.05115842097225239], [0.08253736936615451, 0.029431076326247942, 0.04234007950679959, 0.010807413608252783]]","[1, 3, 1]",8911.73113555961,1.62374808094791
