"algorithm_type","case_id","running_time","total_cost","holding_cost","penalty_cost","machine_cost","skill_cost","best_cluster","bestS","bestEBO","bestServerAssignment","GAP","GAPoolingPercentGAP","num_clusters","num_used_servers","avg_num_servers_per_cluster","avg_num_skills_per_server","avg_cross_training_perf","total_stock","Case  ID","n_sku","initial_servers","util_rate","cost_hmin","work_load_relation","cost_f","cost_ci","skills_per_cluster"
"GA2","Case: 0035",5879.50800013542,961643.755324806,46104.9387509287,15538.8165738773,700000,200000,"[[11, 12, 13, 20], [3, 5, 9, 16], [2, 6, 8, 15, 19], [1, 17, 18], [10], [7, 14], [4]]","[[0, 2, 2, 2], [4, 5, 0, 1], [3, 3, 5, 2, 5], [1, 2, 4], [11], [4, 6], [92]]","[[0.017492658691685165, 0.018117904802925168, 0.01715425030408303, 0.016485402529251753], [0.02471547463706673, 0.030220165169230033, 0.012543422397553449, 0.021933544888486346], [0.03211004040346686, 0.02338593889508457, 0.008548982130135878, 0.025840920197364926, 0.06988763341665136], [0.010810109146763506, 0.007764754105964227, 0.00708184800347566], [0.023557543835632782], [0.010627316929555914, 0.08174797156009204], [0.12108753680115654]]","[1, 1, 1, 1, 1, 1, 1]",80092.9645035539,9.08546227142958,7,7,1,2.85714285714286,14.2857142857143,154,35,20,5,0.8,100,"HPB",100,0.1,2.85714285714286
"GA2","Case: 0036",3998.17199993134,82093.4896832069,15032.1823178491,4961.30736535778,60000,2100,"[[7, 10], [1, 2, 4, 6, 8], [3, 5, 9]]","[[4, 13], [2, 3, 4, 3, 1], [6, 1, 9]]","[[0.035907178440436296, 0.039676533661695865], [0.01028386519410479, 0.058153357360183316, 0.011624905566003506, 0.05192019493283611, 0.011838270117279705], [0.016969342124323855, 0.002865423879943515, 0.011940670057447932]]","[1, 2, 3]",11124.5186674869,15.6751866460383,3,6,2,3.5,35,46,36,10,5,0.8,100,"HPB",10,0.01,3.33333333333333
"GA2","Case: 0037",5931.34900021553,1055809.7056871,100112.073369565,31697.6323175369,900000,24000,"[[2, 4, 9, 17], [10, 14, 15, 19], [13], [3, 18], [1, 16, 20], [5, 8, 12], [7], [6, 11]]","[[5, 43, 17, 10], [4, 2, 5, 10], [13], [17, 28], [28, 13, 15], [1, 1, 5], [31], [7, 15]]","[[0.035357540311121115, 0.1972821895058107, 0.03615726377726797, 0.01473712923019354], [0.06618588273414183, 0.016089443840499366, 0.01834152540427785, 0.022911776815965606], [0.014476447585114875], [0.02442825672989035, 0.19846756025559714], [0.11760007820012024, 0.10631242768346856, 0.02314895753295841], [0.006907947960885052, 0.027430851348542867, 0.21415715739922705], [0.045018524177539446], [0.02073534390902984, 0.03202271342540954]]","[2, 1, 1, 1, 1, 1, 1, 1]",-29885.8347398066,-2.75269019969034,8,9,1.125,2.66666666666667,13.3333333333333,270,37,20,10,0.65,100,"HPB",100,0.01,2.5
"GA2","Case: 0038",1701.38999986649,147592.072472788,31570.0428851982,9022.02958758965,90000,17000,"[[1], [9, 10], [2, 3, 4], [6, 7, 8], [5]]","[[42], [5, 19], [4, 4, 5], [4, 1, 5], [5]]","[[0.0373090974004402], [0.022177959284206197, 0.0277370964771929], [0.008957983059174572, 0.012164588916036091, 0.02756786199997419], [0.017051596953622822, 0.021628805796528084, 0.06795836488771038], [0.015677299481792258]]","[3, 2, 2, 1, 1]",-4546.15172474616,-2.98817193951436,5,9,1.8,1.88888888888889,18.8888888888889,94,38,10,10,0.65,100,"HPB",10,0.1,2
"GA2","Case: 0039",5177.88099980354,128860.197754225,19442.3004321666,6417.89732205882,80000,23000,"[[14, 20], [2, 11, 13], [4, 15, 18], [10], [1, 7, 16, 19], [5, 6, 8, 9, 12, 17], [3]]","[[7, 2], [2, 6, 1], [7, 1, 2], [2], [1, 0, 1, 1], [4, 2, 0, 3, 3, 1], [2]]","[[0.007365899366486353, 0.005145750338625601], [0.007465936824747281, 0.00902434179370911, 0.003827159666107915], [0.014491703210977352, 0.012379547826264627, 0.02509393645508777], [0.010787639660247835], [0.0018923055281666644, 0.015453299275954126, 0.00652502513731429, 0.006276441848040227], [0.00853891434088154, 0.016440440431978887, 0.027777334775056787, 0.018867230932119877, 0.009080461144444685, 0.016134768927409282], [0.0031838754842824094]]","[1, 2, 1, 1, 1, 1, 1]",9736.24111778043,8.17320158991572,7,8,1.14285714285714,2.875,14.375,48,39,20,5,0.65,100,"HPB",10,0.1,2.85714285714286
"GA2","Case: 0040",5978.99000000954,508326.087680262,70651.2025466232,19674.8851336385,400000,18000,"[[1, 3, 6, 7, 8, 10], [2, 4, 5, 9]]","[[4, 6, 7, 7, 9, 15], [20, 17, 3, 21]]","[[0.027349542534799404, 0.05854031330869844, 0.01916809628567342, 0.03975157489286781, 0.020695674441074383, 0.10651543530499488], [0.018083939962878683, 0.1376658416765396, 0.013032297587063806, 0.08173239109044617]]","[1, 3]",13947.982762124,2.82131886978159,2,4,2,4.5,45,109,40,10,5,0.65,100,"HPB",100,0.01,5
"GA2","Case: 0041",3911.56500005722,1446400.90623513,72869.7382794624,23531.1679556638,1100000,250000,"[[5, 8, 12], [2, 10, 14], [6, 7], [4, 16, 19, 20], [1, 3], [9, 18], [17], [11, 13, 15]]","[[5, 24, 6], [1, 0, 16], [7, 12], [5, 7, 3, 12], [126, 2], [7, 2], [21], [14, 15, 12]]","[[0.050006450963708676, 0.07756649268652567, 0.04017844578188784], [0.040017055042023485, 0.013924935628795158, 0.04820929182399153], [0.03287988722500896, 0.08607330097634264], [0.10465802313911965, 0.04644181277424299, 0.030901964614194602, 0.08577395276112731], [0.22371172041955947, 0.007982586009852619], [0.011076436661235601, 0.09291932432819738], [0.0208359975395098], [0.2786418626414554, 0.1425293495603398, 0.041967007744421574]]","[1, 1, 1, 1, 2, 2, 2, 1]",-103686.356898187,-6.6890657941797,8,11,1.375,2.27272727272727,11.3636363636364,297,41,20,10,0.8,1,"HPB",100,0.1,2.5
"GA2","Case: 0042",3900.55800008774,134663.142636195,17680.822828338,4582.31980785662,110000,2400,"[[2, 5], [6, 7, 8], [4], [1, 3, 9, 10]]","[[349, 170], [1, 1, 2], [40], [3, 3, 1, 6]]","[[0.5323892024255616, 0.12916753267561795], [0.023355942598179014, 0.009874623177322224, 0.004995375040585883], [0.015303555940353798], [0.005635459352089456, 0.032522435466076055, 0.020574675339525356, 0.012402127558076972]]","[5, 1, 3, 2]",8512.13797482185,6.74757842608625,4,11,2.75,2.18181818181818,21.8181818181818,576,42,10,10,0.8,1,"HPB",10,0.01,2.5
"GA2","Case: 0043",3776.52699995041,107243.814366546,17818.564925291,7425.24944125504,80000,2000,"[[2, 7, 10, 19], [14], [8, 12, 15], [3, 16], [4, 5, 13], [1, 18], [6, 20], [9, 11, 17]]","[[3, 1, 4, 2], [2], [4, 3, 8], [5, 7], [5, 2, 9], [5, 0], [8, 4], [3, 1, 1]]","[[0.010774750995925418, 0.04031585626318322, 0.041300874776898346, 0.007434493677076605], [0.006965201604549739], [0.03375996034073608, 0.009701596668650114, 0.016557413818955882], [0.006940113424037732, 0.009736080854168345], [0.04929172355981268, 0.06072513895568052, 0.005483467611548535], [0.007266807077078967, 0.043436071958877394], [0.017306448254231215, 0.011664781608426836], [0.007153710259506845, 0.03719150481632953, 0.03626156618658545]]","[1, 1, 1, 1, 1, 1, 1, 1]",28387.26989796,35.9986226752158,8,8,1,2.5,12.5,77,43,20,5,0.8,1,"HPB",10,0.01,2.5
"GA2","Case: 0044",1513.17800021172,686682.892386444,52362.0567065174,14320.8356799269,500000,120000,"[[1, 2, 7], [5, 6, 10], [3, 4], [8, 9]]","[[14, 3, 21], [4, 46, 20], [5, 28], [12, 17]]","[[0.025711886296571347, 0.046648273873708165, 0.12346079797188747], [0.023595343418006166, 0.3090486129388513, 0.05844020258771861], [0.04890395325043768, 0.07389349521496824], [0.016068846458010044, 0.1400447672501214]]","[1, 1, 1, 2]",-10184.3920437933,-1.46145360405607,4,5,1.25,2.4,24,170,44,10,5,0.8,1,"HPB",100,0.1,2.5
"GA2","Case: 0045",3838.76300001144,167957.408600939,36254.923543661,10702.4850572781,100000,21000,"[[3], [9, 15, 19], [4, 5, 7, 18, 20], [13], [11, 12], [16], [1, 6, 17], [8, 10], [2, 14]]","[[14], [1, 8, 13], [1, 1, 2, 1, 1], [7], [13, 3], [9], [5, 6, 9], [3, 24], [6, 12]]","[[0.003955895519928418], [0.05124784718873575, 0.01159109969643959, 0.095982397646042], [0.004234798332600049, 0.007370456953039827, 0.00868694337958148, 0.007024365408747771, 0.02942029500857706], [0.018569164702306188], [0.01762572786271025, 0.03641277319006801], [0.010732323894744378], [0.018797166639445126, 0.046338655980903115, 0.03150260108218076], [0.02015995405037783, 0.04650119387029531], [0.03829244178299519, 0.03602983712977875]]","[2, 1, 1, 1, 1, 1, 1, 1, 1]",-14686.6585322848,-8.04113638225767,9,10,1.11111111111111,2.1,10.5,139,45,20,10,0.65,1,"HPB",10,0.1,2.22222222222222
"GA2","Case: 0046",6004.30800008774,876458.292350081,36774.2412051581,11684.0511449227,800000,28000,"[[1, 4, 6, 7, 9], [5, 10], [2, 3, 8]]","[[14, 6, 27, 3, 4], [5, 28], [6, 9, 13]]","[[0.09712575377073596, 0.10147439750954652, 0.0176406545297288, 0.04322384722572531, 0.056008821146021334], [0.08732298769717284, 0.029630159938701724], [0.06545122887538576, 0.01112429435195901, 0.02947335424908655]]","[3, 2, 3]",-72315.7959680538,-7.62202476421399,3,8,2.66666666666667,3.5,35,115,46,10,10,0.65,1,"HPB",100,0.01,3.33333333333333
"GA2","Case: 0047",5850.69099998474,752018.691872576,22860.3860476421,9158.30582493427,700000,20000,"[[4, 6, 12, 17, 18], [14, 19, 20], [11], [1, 8, 9, 10], [2, 7, 15, 16], [3], [5, 13]]","[[1, 0, 1, 4, 4], [1, 13, 12], [1], [2, 2, 1, 1], [3, 5, 2, 5], [3], [24, 2]]","[[0.004150061292847145, 0.05392050544735209, 0.011781660744108588, 0.021643298627253855, 0.039306508209789384], [0.025843316773952737, 0.09279160452847039, 0.011965710249714656], [0.0018192896826194913], [0.015180116246654888, 0.006303748896702277, 0.02044999715004224, 0.0341609149217381], [0.04961085281686685, 0.00961541218257577, 0.04385869754555706, 0.018367066623482975], [0.005855040124732649], [0.034746637591742506, 0.01044100111849474]]","[1, 1, 1, 1, 1, 1, 1]",195251.644875037,35.0688220375046,7,7,1,2.85714285714286,14.2857142857143,87,47,20,5,0.65,1,"HPB",100,0.01,2.85714285714286
"GA2","Case: 0048",1235.12800002098,87254.8313108353,11484.0281672974,3770.80314353786,60000,12000,"[[2], [1, 4, 9], [7, 8], [5, 6], [3, 10]]","[[0], [2, 3, 4], [3, 11], [6, 1], [16, 7]]","[[0.016579040684287543], [0.01857532213551761, 0.008931167438314588, 0.01582663570146616], [0.03069281188217248, 0.00890609775097484], [0.014419239871835292, 0.019948473130406708], [0.012542263970447037, 0.004480319300119441]]","[1, 1, 1, 1, 2]",5432.02116567412,6.6387614358847,5,6,1.2,2,20,53,48,10,5,0.65,1,"HPB",10,0.1,2
"GA2","Case: 0049",4963.26900005341,215805.400700657,42698.1263758005,12107.2743248569,130000,31000,"[[9, 14, 17], [1, 16], [6], [11, 15], [4, 5, 19], [3, 8, 13], [2, 7, 10, 12, 20], [18]]","[[4, 1, 2], [36, 19], [6], [3, 28], [2, 5, 7], [3, 6, 6], [7, 3, 2, 3, 5], [6]]","[[0.004646959968308459, 0.016769580496967577, 0.016990034322804364], [0.3988854171845654, 0.11680539604426642], [0.05912470761669028], [0.012999626804560495, 0.04502399341797289], [0.020771751682535596, 0.016885818375479728, 0.08321209192988394], [0.016369831147522395, 0.03872990029546969, 0.04033447247643092], [0.011749897494711385, 0.00838656274421251, 0.016230095207337855, 0.03579894880488995, 0.005811426939878548], [0.01846115031026979]]","[1, 3, 1, 3, 1, 2, 1, 1]",72.6314024472085,0.033667301765737,8,13,1.625,2.38461538461538,11.9230769230769,154,49,20,10,0.8,100,"IND",10,0.1,2.5
"GA2","Case: 0050",6786.18000006676,1120241.8485693,74252.4749261645,18989.3736431388,1000000,27000,"[[3, 10], [7], [1, 2, 4, 5, 6, 9], [8]]","[[15, 19], [15], [7, 10, 9, 9, 14, 8], [131]]","[[0.11057368920188293, 0.030004904404531803], [0.0283251116641849], [0.030255671729574895, 0.07815188584059268, 0.007120701024370641, 0.06435588266394643, 0.0673593591484324, 0.05825887138824152], [0.6875708011451434]]","[2, 1, 3, 4]",122350.931824987,12.2609525522253,4,10,2.5,2.7,27,237,50,10,10,0.8,100,"IND",100,0.01,2.5
"GA2","Case: 0051",4050.00099992752,788371.358293452,53198.3168544784,15173.0414389733,700000,20000,"[[2, 16, 20], [3, 12], [1, 8, 13, 15, 18], [7, 9, 19], [4, 14], [6, 17], [5, 10, 11]]","[[5, 14, 1], [1, 2], [4, 1, 2, 7, 5], [2, 3, 2], [5, 8], [13, 4], [5, 34, 6]]","[[0.05689789843092003, 0.03340336194736306, 0.012515766246585873], [0.021465901960808886, 0.011554040075755473], [0.020411352113224784, 0.028923816432303507, 0.006428391830822307, 0.007378969244522665, 0.03717278265780387], [0.010692510727929696, 0.004823405466027536, 0.0018333867952496955], [0.08343390410593046, 0.05683273623953486], [0.044949555626465604, 0.0362481927073211], [0.02596490033684431, 0.08236019517025896, 0.028182109015146926]]","[1, 1, 1, 1, 1, 1, 1]",201544.455552295,34.3447879793599,7,7,1,2.85714285714286,14.2857142857143,124,51,20,5,0.8,100,"IND",100,0.01,2.85714285714286
"GA2","Case: 0052",2484.23200011253,118930.342289694,26913.3748520966,8016.96743759704,70000,14000,"[[7], [1, 3, 5, 6], [2], [10], [4, 8, 9]]","[[11], [3, 2, 1, 2], [2], [4], [4, 2, 9]]","[[0.0796561240269845], [0.013480965747916962, 0.01659808226116911, 0.0011292687967679042, 0.007947181148071027], [0.015041570934540428], [0.05972649130683136], [0.030962316855797783, 0.022222985144157697, 0.025838527477751862]]","[2, 1, 1, 1, 2]",5407.72495860278,4.76356613839429,5,7,1.4,2,20,40,52,10,5,0.8,100,"IND",10,0.1,2
"GA2","Case: 0053",4816.21899986267,1322234.33331381,63608.3331967784,18626.000117029,1000000,240000,"[[3, 11, 19], [7, 14], [1, 2], [5, 18], [4, 6, 12, 13], [8, 9, 20], [10, 17], [16], [15]]","[[36, 2, 5], [4, 2], [5, 2], [5, 4], [5, 1, 18, 7], [2, 7, 3], [1, 2], [59], [18]]","[[0.07162475460505335, 0.007541896040651154, 0.03820888188423863], [0.008380500323253473, 0.013601023913219637], [0.018139771393453515, 0.03330513898686871], [0.03799922581751992, 0.03786479865937602], [0.06427921740267602, 0.014036194985619407, 0.0588947217004546, 0.016802908408545356], [0.019281487940863404, 0.06844269387248927, 0.011348136025462108], [0.027891934835579047, 0.010865999051015325], [0.05822004179617784], [0.19887441899596828]]","[1, 1, 1, 1, 2, 1, 1, 1, 1]",-94162.0075665652,-6.64799850499741,9,10,1.11111111111111,2.4,12,188,53,20,10,0.65,100,"IND",100,0.1,2.22222222222222
"GA2","Case: 0054",3957.86299991608,131229.713908749,22540.3703351425,6189.34357360654,100000,2500,"[[1, 2, 4], [5, 9], [6, 7], [3, 8, 10]]","[[12, 55, 57], [4, 10], [57, 115], [0, 2, 1]]","[[0.12549104357491359, 0.12911249163602773, 0.6727702304163125], [0.010125301479485215, 0.04597950009265269], [0.4526353877806527, 0.3577078995994691], [0.027179132532295116, 0.0037336044686803434, 0.002706544809016391]]","[4, 1, 4, 1]",9303.58229757192,7.63050723797346,4,10,2.5,2.5,25,313,54,10,10,0.65,100,"IND",10,0.01,2.5
"GA2","Case: 0055",6839.47299981117,131172.831950793,27489.3588418876,11283.4731089052,90000,2400,"[[20], [3, 16], [4, 15], [8, 14, 19], [11, 13], [1, 2, 5, 12], [9, 10, 17, 18], [6, 7]]","[[2], [2, 2], [3, 1], [2, 2, 1], [4, 5], [2, 1, 2, 2], [9, 10, 2, 27], [2, 2]]","[[0.016971015882947665], [0.019861582368468612, 0.011702720849173955], [0.016566956729883484, 0.011662784945916509], [0.001807624239296426, 0.023840297437039835, 0.00897754901957919], [0.024085733645520357, 0.019365564519675037], [0.011396652388878468, 0.00824500135373308, 0.008739882472126552, 0.006668509150791742], [0.11708138287410096, 0.10971926882940769, 0.008536437553913574, 0.1973771390512105], [0.026196434440926453, 0.0035229064245845512]]","[1, 1, 1, 1, 1, 1, 2, 1]",41650.347655946,46.525013223235,8,9,1.125,2.66666666666667,13.3333333333333,83,55,20,5,0.65,100,"IND",10,0.01,2.5
"GA2","Case: 0056",2497.55200004578,655988.409848464,44554.9632510593,11433.4465974048,500000,100000,"[[2], [3, 4, 7, 9], [6, 10], [5, 8], [1]]","[[7], [2, 2, 4, 4], [7, 4], [6, 7], [21]]","[[0.034457471121681724], [0.007292152655415853, 0.003931259875895187, 0.016438934971671156, 0.0200725159256695], [0.006697828083023624, 0.029827385066751665], [0.035574005363936706, 0.04510779870315575], [0.0932421426985925]]","[1, 1, 1, 1, 1]",-66336.3559486549,-9.18372996327347,5,5,1,2,20,64,56,10,5,0.65,100,"IND",100,0.1,2
"GA2","Case: 0057",6615.75999999046,1272007.69842653,110580.397330022,33427.3010965102,1100000,28000,"[[14, 18, 20], [6], [2, 16], [13, 15], [4, 8], [3, 7, 10, 12], [1, 5, 9, 11], [17, 19]]","[[4, 9, 4], [17], [20, 124], [4, 7], [7, 18], [4, 11, 2, 5], [1, 6, 8, 4], [2, 9]]","[[0.022784979433913798, 0.0056137936535165765, 0.015643314817720112], [0.08453165224531947], [0.19957452456012326, 0.23510671943438569], [0.02088897513568682, 0.006880416901677129], [0.04852229240110623, 0.14395312644358735], [0.06364326920972521, 0.12584884874168092, 0.00015732324457659242, 0.017943239489230847], [0.011225693579256613, 0.09545546789827208, 0.0026168692308901455, 0.004292638231049355], [0.006657589979171849, 0.07668347050871363]]","[1, 1, 2, 1, 2, 1, 2, 1]",158126.135273233,14.1959558811255,8,11,1.375,2.54545454545455,12.7272727272727,266,57,20,10,0.8,1,"IND",100,0.01,2.5
"GA2","Case: 0058",3380.36500000954,177592.976907491,42153.761820587,11439.2150869037,100000,24000,"[[2, 9], [1, 6], [3, 4, 7], [8, 10], [5]]","[[5, 3], [18, 8], [43, 6, 8], [5, 8], [5]]","[[0.025333139174283693, 0.0146065806789156], [0.04657923423943605, 0.08532323803570678], [0.08900309296130221, 0.0601683228180183, 0.022070775595864227], [0.09966301370575185, 0.018809123645405004], [0.06597084865971578]]","[1, 2, 5, 1, 1]",6272.90741703057,3.66151346756246,5,10,2,2.4,24,109,58,10,10,0.8,1,"IND",10,0.1,2
"GA2","Case: 0059",3261.07700014114,152364.844482629,22352.8651583273,8011.97932430211,100000,22000,"[[1, 10, 18], [3, 6, 7], [9, 17], [11], [8], [13, 20], [2, 4, 16], [14, 15, 19], [5, 12]]","[[3, 3, 1], [1, 1, 1], [3, 4], [4], [3], [1, 2], [3, 2, 8], [1, 2, 1], [2, 7]]","[[0.01245360710098948, 0.0012392251760857107, 0.0065158627077969095], [0.008172286468871614, 0.009123298106087294, 0.0003173037204169251], [0.03872121946980714, 0.015849329849956698], [0.004901773813866847], [0.026350968917194614], [0.03258253474613558, 0.016251557524793445], [0.00274345825024423, 0.012942622170514919, 0.014873844261175467], [0.023775940775082414, 0.015424633623320371, 0.0009394980522739895], [0.023595118528320677, 0.000888749226364269]]","[1, 1, 2, 1, 1, 1, 1, 1, 1]",22720.0117733172,17.5248108995287,9,10,1.11111111111111,2.2,11,53,59,20,5,0.8,1,"IND",10,0.1,2.22222222222222
"GA2","Case: 0060",4589.01600003243,579950.191687026,47869.657393337,14080.5342936892,500000,18000,"[[2, 3], [6, 9, 10], [1, 4, 5, 7, 8]]","[[5, 4], [41, 27, 31], [3, 8, 8, 20, 12]]","[[0.056058266571773194, 0.08119967796074443], [0.016582501685501943, 0.0807067457071689, 0.0624097326986355], [0.013673723699927169, 0.08130386472404395, 0.02391222202278602, 0.11344075410288369, 0.08013530964915667]]","[1, 2, 2]",28160.7544837107,5.10353272190937,3,5,1.66666666666667,3.6,36,159,60,10,5,0.8,1,"IND",100,0.01,3.33333333333333
"GA2","Case: 0061",11468.7100000381,163420.874681945,29731.7919693451,10089.0827126,120000,3600,"[[4, 5, 14, 16, 18, 20], [7], [6, 8, 13], [15], [9, 12, 17], [19], [3], [1, 2, 10, 11]]","[[5, 15, 33, 10, 4, 4], [81], [3, 12, 5], [9], [1, 2, 1], [4], [6], [5, 1, 2, 1]]","[[0.054064000577473965, 0.133771725449959, 0.24023995079444305, 0.05163389380158838, 0.005462974525282805, 0.021303798769311245], [0.8021311396344168], [0.028730134843135226, 0.060721883223045434, 0.0020799134829860696], [0.004688490966947418], [0.024820072453826246, 0.004173622919046881, 0.0008949296292570086], [0.012581718203207137], [0.025095130465581247], [0.008074452605616856, 0.021471766836147002, 0.025047255500412723, 0.012258130609845479]]","[3, 2, 2, 1, 1, 1, 1, 1]",28393.7558301607,21.0281875756586,8,12,1.5,3,15,204,61,20,10,0.65,1,"IND",10,0.01,2.5
"GA2","Case: 0062",3437.1970000267,1040078.46775161,45733.1175054527,14345.350246158,800000,180000,"[[5, 7, 8, 9], [4], [1, 2], [3, 6, 10]]","[[2, 13, 10, 4], [39], [14, 8], [6, 14, 12]]","[[0.022890883163150164, 0.051894765930612825, 0.14774939826766675, 0.047120512859761654], [0.05652032583446672], [0.10409902702180558, 0.03668411211939182], [0.002909769873851092, 0.16038524112752908, 0.021572038308928867]]","[2, 3, 2, 1]",-162370.318962998,-13.5033043200646,4,8,2,2.25,22.5,122,62,10,10,0.65,1,"IND",100,0.1,2.5
"GA2","Case: 0063",4451.97799992561,1026571.03825221,20477.0723179352,6093.96593427445,800000,200000,"[[3, 14], [15, 16], [10, 12], [17, 18], [6, 8, 11, 19], [7, 13, 20], [1, 2, 5, 9], [4]]","[[1, 2], [7, 8], [2, 1], [3, 2], [4, 4, 3, 5], [2, 2, 3], [2, 1, 2, 1], [2]]","[[0.019846474368487348, 0.012154357663772763], [0.026999618012497333, 0.006371211227596745], [0.006592267527183265, 0.014806657542339102], [0.024317973707950497, 0.012548736057710806], [0.009918689702327278, 0.028622700560629447, 0.01696735091427453, 0.004257898949271234], [0.01616341986133249, 0.0047336248762731865, 0.017586912533809514], [0.02184301861577433, 0.011055316700050779, 0.01032227599867825, 0.0033304685626382663], [0.00949243673044513]]","[1, 1, 1, 1, 1, 1, 1, 1]",216453.353577668,26.7187542837837,8,8,1,2.5,12.5,57,63,20,5,0.65,1,"IND",100,0.1,2.5
"GA2","Case: 0064",1937.42499995232,86545.4673679673,20025.0285098199,5020.43885814742,60000,1500,"[[1, 2, 5], [9, 10], [6, 7], [3, 4, 8]]","[[2, 10, 13], [4, 2], [11, 61], [2, 2, 3]]","[[0.014357424737967037, 0.051589438970613015, 0.01507242592965013], [0.011221418239679249, 0.012633571044217239], [0.009311185458362885, 0.06689166749455787], [0.0030406541890695524, 0.016730438570180414, 0.02676748944904215]]","[2, 1, 2, 1]",14112.0845182201,19.4828461173677,4,6,1.5,2.5,25,110,64,10,5,0.65,1,"IND",10,0.01,2.5
"GA2","Case: 0065",1241.44400000572,95966.3834799655,19999.6007491298,5966.7827308357,60000,10000,"[[3], [9], [2, 6], [1, 4, 8], [5], [7, 10]]","[[10], [3], [5, 5], [6, 1, 3], [7], [2, 3]]","[[0.02188055517275075], [0.018491803139548662], [0.05287759892315334, 0.00876672774547687], [0.01127488037495464, 0.0011492229654668543, 0.03279338738105], [0.05818919248608758], [0.021662440208925906, 0.01683234372928212]]","[1, 1, 1, 1, 1, 1]",8526.44491420381,9.75120185816605,6,6,1,1.66666666666667,16.6666666666667,45,65,10,5,0.65,1,"IND",10,0.1,1.66666666666667
"GA2","Case: 0066",3190.25099992752,193301.652196043,34830.6432227161,11471.0089733274,120000,27000,"[[8, 9], [10, 16], [3, 6, 18], [1, 2, 5], [20], [14], [4, 13], [11, 17, 19], [7, 12, 15]]","[[21, 2], [5, 3], [2, 4, 2], [1, 1, 1], [6], [35], [2, 1], [8, 4, 2], [2, 1, 4]]","[[0.07258575693809723, 0.00723998303335198], [0.031001082552401013, 0.004508184030900333], [0.009611955069961403, 0.025916746368752838, 0.05346329087249395], [0.010251000835380225, 0.0048949687342986934, 0.006377541798228964], [0.024464829525952893], [0.039651418036573995], [0.01237955712903494, 0.015144349787264904], [0.05202203028284091, 0.0004349286298345279, 0.01343013943860341], [0.07109671875392767, 0.011997432116910517, 0.0197507876352038]]","[1, 1, 2, 1, 1, 2, 1, 2, 1]",4530.97213346508,2.400252058192,9,12,1.33333333333333,2.25,11.25,107,66,20,10,0.65,1,"IND",10,0.1,2.22222222222222
"GA2","Case: 0067",6246.87399983406,87095.0960567239,18461.723464188,6433.37259253591,60000,2200,"[[1, 8], [2, 4, 6, 7], [3, 5, 9, 10]]","[[4, 2], [1, 5, 5, 5], [4, 4, 3, 13]]","[[0.026439154867703152, 0.020160798424153217], [0.03308172862562977, 0.06026123492178016, 0.017959879505325203, 0.00982983064644287], [0.023714611354772718, 0.021495052293033577, 0.039514582734391845, 0.014012206370882052]]","[1, 2, 3]",10486.0369985831,13.6877245687418,3,6,2,3.66666666666667,36.6666666666667,46,67,10,5,0.8,1,"IND",10,0.01,3.33333333333333
"GA2","Case: 0068",29518.2259998322,194381.060821575,36879.9718307371,11301.0889908382,140000,6200,"[[8, 10, 11, 20], [2, 6, 7, 15, 16, 17], [13], [9, 18, 19], [12, 14], [1, 3, 4, 5]]","[[4, 78, 2, 11], [4, 14, 15, 13, 5, 15], [1], [1, 6, 2], [1, 1], [1, 4, 21, 2]]","[[0.10310224393497043, 0.03967810765156152, 0.005554242855560021, 0.09777364669710606], [0.038893032119897045, 0.11540121474110182, 0.07252660465767759, 0.13739935037470732, 0.03636332016994005, 0.19281738037689886], [0.011668631330113508], [0.02786867240168117, 0.009659390596834815, 0.0125573011141006], [0.0019891156873962272, 0.0019908106301649545], [0.012013033930107627, 0.06528878097640076, 0.0008304150229252728, 0.010600669654387855]]","[4, 6, 1, 1, 1, 1]",42283.3766299872,27.8001449231308,6,14,2.33333333333333,4.42857142857143,22.1428571428571,201,68,20,10,0.8,1,"IND",10,0.01,3.33333333333333
